alert_id,header,agency,date,routes_gold,routes_llm,routes_correct,routes_missed,routes_extra,directions_gold,directions_llm,directions_correct,directions_missed,directions_extra,relations_gold,relations_llm,relations_correct,relations_missed,relations_extra,has_route_error,has_direction_error,has_relation_error
35161,"A  and C train service is partially suspended in Brooklyn and Queens while our crews conduct urgent signal maintenance at Euclid Av . Expect extensive delays in Manhattan as well.

There is no A service between 88 St and Ozone Park-Lefferts Blvd .

The last stop on Euclid Av-bound C trains is Jay St-MetroTech.

A trains are running in two sections:
Between Inwood-207 St and Jay St-MetroTech
Between Far Rockaway-Mott Av and 88 St.
Some northbound A trains from Far Rockaway-Mott Av will run to Inwood-207 St.

Northbound A trains are running express from Euclid Av to Broadway Junction and then on the local track from Broadway Junction to Jay St-MetroTech.

A trains are running local in both directions between 59 St-Columbus Circle and 125 St. 

Some southbound D trains will make local stops from 145 St to 59 St-Columbus Circle to provide local service while A and C trains are delayed.

Alternatives
Consider these bus lines that run parallel to the subway:
Between Hoyt-Schermerhorn Sts and Broadway Junction, take B25 buses on Fulton St.
Between Broadway Junction and Liberty Av, take Q24 buses.
Between Rockaway Blvd and Beach 60 St, take Q52-SBS bus service.
Between Beach 60 St and Far Rockaway-Mott Av, take Q22 bus service.
Between Rockaway Blvd and Ozone Park-Lefferts Blvd, take Q112 bus service on Liberty Av.
Also consider taking these crosstown buses to nearby subway lines
Franklin Av- Take Franklin Av Shuttle trains to Franklin Avenue-Medgar Evers College on the 2, 3, and 4 lines.
Nostrand Av - Take B44 buses to/from Bedford-Nostrand Avs or Nostrand Av on the 3 line.
Utica Av - Take B46 buses to/from Kosciuszko St on the J or Crown Hts-Utica Av on the 3 and 4 lines.
Find bus stops near you at bt.mta.info",NYCT Subway,10/10/2020 06:46:00 PM,"[""3"", ""A"", ""C"", ""D"", ""FS""]","[""3"", ""A"", ""C"", ""D"", ""FS""]","[""3"", ""A"", ""C"", ""D"", ""FS""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]",[],[],"[""A->BOTH_DIRECTIONS"", ""A->NORTHBOUND"", ""A->SOUTHBOUND"", ""C->PLACE_BOUND"", ""C->SOUTHBOUND"", ""D->SOUTHBOUND""]","[""3->PLACE_BOUND"", ""A->BOTH_DIRECTIONS"", ""A->NORTHBOUND"", ""A->PLACE_BOUND"", ""A->SOUTHBOUND"", ""C->BOTH_DIRECTIONS"", ""C->PLACE_BOUND"", ""D->SOUTHBOUND"", ""FS->PLACE_BOUND""]","[""A->BOTH_DIRECTIONS"", ""A->NORTHBOUND"", ""A->SOUTHBOUND"", ""C->PLACE_BOUND"", ""D->SOUTHBOUND""]","[""C->SOUTHBOUND""]","[""3->PLACE_BOUND"", ""A->PLACE_BOUND"", ""C->BOTH_DIRECTIONS"", ""FS->PLACE_BOUND""]",False,False,True
32357,"We’re investigating an incident in which an uptown A train came into contact with debris on the tracks at 14 St.

A Trains
Service is suspended between Jay St-MetroTech and 59 St-Columbus Circle.

All Manhattan-bound trains will turn around at Jay St-MetroTech for Queens-bound service.

All downtown trains will end at 59 St-Columbus Circle, then turn around for uptown service.

C Trains
Service is suspended between 59 St-Columbus Circle and Euclid Av.

Trains are running between 59 St-Columbus Circle and 207 St on the A line to provide alternate service.

D Trains
Service is suspended between W 4 St-Wash Sq and 59 St-Columbus Circle.

Northbound D trains will end at either Atlantic Av-Barclays Ctr or W 4 St-Wash Sq, then turn around for Coney Island-bound service.

Southbound D trains will end at 59 St-Columbus Circle, then turn around for Bronx-bound service.

E Trains
Service is running between Delancey St-Essex St and Jamaica-Van Wyck, via the Sixth Avenue line in Manhattan, for this weekend’s planned work.

However, expect severe delays on the E line in both directions.

There is no service at 5 Av/53 St or Lexington Av/53 St in either direction.

There is no service to/from Manhattan on the E train platform at Court Sq. Trains that stop at that platform will run on the G line to/from Brooklyn and experience extensive delays.

If you're in Queens, take the 7 or go to Queensboro Plaza and take the N.

F Trains
Service is running between Church Av and Jamaica-179 St, via Sixth Avenue in Manhattan.

Some F trains are running on the G line between 36 St and Bergen St.

R Trains
Northbound service is suspended from 57 St-7 Av to Forest Hills-71 Av. Northbound trains are rerouted onto the Q line from 57 St-7 Av to 96 St.

Southbound service is limited in Queens.

Alternatives

Use the 2 and 3 trains to/from Brooklyn, the 1, 2 and 3, 4 and 6, and N and Q in Manhattan, and the 7 line to/from Queens.

We’ve set up a temporary bus shuttle from Jay St-MetroTech to Atlantic Av-Barclays Ctr. If you’re trying to get to Manhattan, we recommend taking a 2/3 or N/Q train at Atlantic Av-Barclays Ctr.",NYCT Subway,09/20/2020 02:49:00 PM,"[""3"", ""7"", ""A"", ""C"", ""D"", ""E"", ""F"", ""N"", ""Q"", ""R""]","[""3"", ""7"", ""A"", ""C"", ""D"", ""E"", ""F"", ""N"", ""Q"", ""R""]","[""3"", ""7"", ""A"", ""C"", ""D"", ""E"", ""F"", ""N"", ""Q"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""BRONX_BOUND"", ""DOWNTOWN"", ""MANHATTAN_BOUND"", ""NORTHBOUND"", ""PLACE_BOUND"", ""QUEENS_BOUND"", ""SOUTHBOUND"", ""UPTOWN""]","[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""NORTHBOUND"", ""PLACE_BOUND"", ""QUEENS_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""NORTHBOUND"", ""PLACE_BOUND"", ""QUEENS_BOUND"", ""SOUTHBOUND""]","[""BRONX_BOUND"", ""DOWNTOWN"", ""UPTOWN""]",[],"[""A->UPTOWN"", ""D->NORTHBOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS""]","[""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""4->PLACE_BOUND"", ""6->PLACE_BOUND"", ""7->PLACE_BOUND"", ""A->BOTH_DIRECTIONS"", ""A->MANHATTAN_BOUND"", ""A->QUEENS_BOUND"", ""C->BOTH_DIRECTIONS"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS"", ""F->BOTH_DIRECTIONS"", ""N->PLACE_BOUND"", ""Q->PLACE_BOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""R->SOUTHBOUND""]","[""D->NORTHBOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS""]","[""A->UPTOWN""]","[""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""4->PLACE_BOUND"", ""6->PLACE_BOUND"", ""7->PLACE_BOUND"", ""A->BOTH_DIRECTIONS"", ""A->MANHATTAN_BOUND"", ""A->QUEENS_BOUND"", ""C->BOTH_DIRECTIONS"", ""D->BOTH_DIRECTIONS"", ""F->BOTH_DIRECTIONS"", ""N->PLACE_BOUND"", ""Q->PLACE_BOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""R->SOUTHBOUND""]",False,True,True
83390,"Northbound A C trains are beginning to resume service from Brooklyn into Manhattan while our crews work to fix a switch problem at Hoyt-Schermerhorn Sts.

Northbound A trains are running on the local track in Brooklyn.

Some southbound A C trains are ending at 2 Av on the F line or Jay St-MetroTech to provide northbound service.

Expect delays in both directions.

Alternatives:
For service between Brooklyn and Manhattan consider taking F J L R trains.

In Brooklyn
Consider the B25 bus between Broadway Junction and Jay St-MetroTech.
See next bus arrivals at bustime.mta.info/

In Manhattan
Consider 1 2 3 D E trains.",NYCT Subway,07/31/2021 05:09:00 PM,"[""A"", ""C""]","[""A"", ""C""]","[""A"", ""C""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""A->NORTHBOUND"", ""A->SOUTHBOUND"", ""C->NORTHBOUND"", ""C->SOUTHBOUND""]","[""1->PLACE_BOUND"", ""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""A->NORTHBOUND"", ""A->SOUTHBOUND"", ""B25->PLACE_BOUND"", ""C->NORTHBOUND"", ""C->SOUTHBOUND"", ""D->PLACE_BOUND"", ""E->PLACE_BOUND"", ""F->PLACE_BOUND"", ""J->PLACE_BOUND"", ""L->PLACE_BOUND"", ""R->PLACE_BOUND""]","[""A->NORTHBOUND"", ""A->SOUTHBOUND"", ""C->NORTHBOUND"", ""C->SOUTHBOUND""]",[],"[""1->PLACE_BOUND"", ""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""B25->PLACE_BOUND"", ""D->PLACE_BOUND"", ""E->PLACE_BOUND"", ""F->PLACE_BOUND"", ""J->PLACE_BOUND"", ""L->PLACE_BOUND"", ""R->PLACE_BOUND""]",False,True,True
384231,"B trains are running with delays in both directions, severely northbound in the Bronx, after we requested EMS assistance for someone in need at Avenue H.",NYCT Subway,01/20/2025 05:17:00 PM,"[""B""]","[""B""]","[""B""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND""]",[],[],"[""B->BOTH_DIRECTIONS""]","[""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND""]","[""B->BOTH_DIRECTIONS""]",[],"[""B->NORTHBOUND""]",False,False,True
71091,"Southbound 2 trains are running express from Gun Hill Rd to E 180 St while we request medical help for someone at Bronx Park East.

Expect longer waits for southbound trains.

If your stop is skipped, take a northbound train.",NYCT Subway,05/09/2021 12:01:00 PM,"[""2""]","[""2""]","[""2""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""2->SOUTHBOUND""]","[""2->NORTHBOUND"", ""2->SOUTHBOUND""]","[""2->SOUTHBOUND""]",[],"[""2->NORTHBOUND""]",False,False,True
85887,"Northbound Q trains are delayed and/or rerouted in Brooklyn while we investigate a mechanical problem on a train at W 8 St-NY Aquarium.

Some northbound Q trains are boarding on the southbound platform at Brighton Beach and W 8 St-NY Aquarium.

Some northbound Q trains are running on the N from Coney Island-Stillwell Av to DeKalb Av.",NYCT Subway,08/20/2021 10:05:00 PM,"[""Q""]","[""Q""]","[""Q""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""Q->NORTHBOUND""]","[""N->PLACE_BOUND"", ""Q->NORTHBOUND"", ""Q->PLACE_BOUND"", ""Q->SOUTHBOUND""]","[""Q->NORTHBOUND""]",[],"[""N->PLACE_BOUND"", ""Q->PLACE_BOUND"", ""Q->SOUTHBOUND""]",False,True,True
51635,"Northbound C trains are running express from 145 St to 168 St while we request medical help for someone at 168 St.

If your stop is skipped, take a southbound train. Or, use the nearby 1 train station at 157 St.",NYCT Subway,01/22/2021 03:19:00 PM,"[""1"", ""C""]","[""1"", ""C""]","[""1"", ""C""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""1->SOUTHBOUND"", ""C->NORTHBOUND""]","[""1->PLACE_BOUND"", ""C->NORTHBOUND"", ""C->SOUTHBOUND""]","[""C->NORTHBOUND""]","[""1->SOUTHBOUND""]","[""1->PLACE_BOUND"", ""C->SOUTHBOUND""]",False,False,True
76926,"Jamaica-bound E and Metropolitan Av-bound M trains are running at slower speeds near Court Sq-23 St because of a signal malfunction near that station.

Some Jamaica-bound E trains are stopping along the F line from W 4 St-Wash Sq to Jackson Hts-Roosevelt Av.

Some Queens-bound F trains are stopping along the G line from Bergen St to Court Sq then via the E line to Jackson Hts-Roosevelt Av.

Some 71 Av-bound M trains are stopping along the F line from 47-50 Sts-Rockefeller Ctr to 36 St in Queens.",NYCT Subway,06/15/2021 10:19:00 PM,"[""E"", ""F"", ""M""]","[""E"", ""F"", ""M""]","[""E"", ""F"", ""M""]",[],[],"[""PLACE_BOUND"", ""QUEENS_BOUND""]","[""PLACE_BOUND"", ""QUEENS_BOUND""]","[""PLACE_BOUND"", ""QUEENS_BOUND""]",[],[],"[""E->PLACE_BOUND"", ""E->QUEENS_BOUND"", ""F->PLACE_BOUND"", ""F->QUEENS_BOUND"", ""M->PLACE_BOUND""]","[""E->PLACE_BOUND"", ""E->QUEENS_BOUND"", ""F->PLACE_BOUND"", ""F->QUEENS_BOUND"", ""G->QUEENS_BOUND"", ""M->PLACE_BOUND""]","[""E->PLACE_BOUND"", ""E->QUEENS_BOUND"", ""F->PLACE_BOUND"", ""F->QUEENS_BOUND"", ""M->PLACE_BOUND""]",[],"[""G->QUEENS_BOUND""]",False,False,True
74836,"C trains service is delayed/partially suspended while we request medical help for someone at 168 St.

There is no C train service between 168 St and 145 St in both directions.

The last stop on northbound C trains will be 145 St, where they'll turn back for southbound service.

For service between 145 St and 168 St, take the A train.",NYCT Subway,06/02/2021 01:09:00 AM,"[""C""]","[""C""]","[""C""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS""]","[""PLACE_BOUND""]","[""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND""]","[""A->PLACE_BOUND"", ""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""C->PLACE_BOUND"", ""C->SOUTHBOUND""]","[""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND""]",[],"[""A->PLACE_BOUND"", ""C->PLACE_BOUND"", ""C->SOUTHBOUND""]",False,True,True
76539,"There are delays and multiple impacts to N Q R service while our crews work on a train that's experiencing a mechanical problem near Canal St.

There is no northbound service at Rector St, Cortlandt St or City Hall. Northbound service in the rest of Manhattan is extremely limited.

N Trains
There is no service between Queensboro Plaza and Whitehall St-South Ferry in either direction.

Trains are running in two sections:
In Queens between Astoria-Ditmars Blvd and Queensboro Plaza
In Brooklyn and Manhattan between Coney Island-Stillwell Av and Whitehall St-South Ferry (some will only run to Court St because of congestion)

Q R Trains - Northbound
Northbound trains coming from Brooklyn are not serving regular stops in Manhattan:
Most trains will run on the D line from DeKalb Av to 34 St-Herald Sq and then on the F line to Lexington Av/63 St. Northbound R trains will continue on the F line to 36 St (Queens).
Other northbound trains will run on the R line to Whitehall St-South Ferry or Court St and then turn back to provide southbound service.
There is limited northbound service starting at Canal St.

Q R Trains - Southbound
Some southbound trains will end at Canal St or 57 St-7 Av to provide northbound service.

Alternatives
For service between Brooklyn and Manhattan, take 4 5 trains from Atlantic Av-Barclays Ctr or Borough Hall or A trains from Jay St-MetroTech.

For service in the Financial District, use 1 trains by transferring at Whitehall St-South Ferry or use nearby 4 5 stations.

For service between Canal St and 57 St-7 Av, go to nearby D train stations, where some northbound Q R trains are available.

For service between Queens and Manhattan, take 7 E F service.",NYCT Subway,06/12/2021 05:53:00 PM,"[""1"", ""5"", ""7"", ""N"", ""Q"", ""R""]","[""1"", ""5"", ""7"", ""N"", ""Q"", ""R""]","[""1"", ""5"", ""7"", ""N"", ""Q"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""7->SOUTHBOUND"", ""Q->NORTHBOUND"", ""Q->SOUTHBOUND"", ""R->NORTHBOUND"", ""R->SOUTHBOUND""]","[""1->PLACE_BOUND"", ""4->PLACE_BOUND"", ""5->PLACE_BOUND"", ""7->PLACE_BOUND"", ""A->PLACE_BOUND"", ""D->NORTHBOUND"", ""E->PLACE_BOUND"", ""F->NORTHBOUND"", ""F->PLACE_BOUND"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""Q->SOUTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""R->SOUTHBOUND""]","[""Q->NORTHBOUND"", ""Q->SOUTHBOUND"", ""R->NORTHBOUND"", ""R->SOUTHBOUND""]","[""7->SOUTHBOUND""]","[""1->PLACE_BOUND"", ""4->PLACE_BOUND"", ""5->PLACE_BOUND"", ""7->PLACE_BOUND"", ""A->PLACE_BOUND"", ""D->NORTHBOUND"", ""E->PLACE_BOUND"", ""F->NORTHBOUND"", ""F->PLACE_BOUND"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""R->BOTH_DIRECTIONS""]",False,True,True
106741,"Brooklyn-bound C and D trains are delayed and/or rerouted while our crews are troubleshooting a signal malfunction near 7 Av.
Euclid Ave-bound C trains are rerouted on the express track from 145 St to Canal St.
If your stop is skipped, take a downtown D or E train.
You may wait longer for an A train while they share a track with rerouted trains.",NYCT Subway,11/27/2021 03:38:00 AM,"[""A"", ""C"", ""D""]","[""A"", ""C"", ""D""]","[""A"", ""C"", ""D""]",[],[],"[""BROOKLYN_BOUND"", ""DOWNTOWN"", ""PLACE_BOUND""]","[""BROOKLYN_BOUND"", ""DOWNTOWN"", ""EUCILD_AV_BOUND""]","[""BROOKLYN_BOUND"", ""DOWNTOWN""]","[""PLACE_BOUND""]","[""EUCILD_AV_BOUND""]","[""C->BROOKLYN_BOUND"", ""C->PLACE_BOUND"", ""D->BROOKLYN_BOUND"", ""D->DOWNTOWN""]","[""A->PLACE_BOUND"", ""C->BROOKLYN_BOUND"", ""C->DOWNTOWN"", ""C->EUCILD_AV_BOUND"", ""D->BROOKLYN_BOUND"", ""D->DOWNTOWN"", ""E->DOWNTOWN""]","[""C->BROOKLYN_BOUND"", ""D->BROOKLYN_BOUND"", ""D->DOWNTOWN""]","[""C->PLACE_BOUND""]","[""A->PLACE_BOUND"", ""C->DOWNTOWN"", ""C->EUCILD_AV_BOUND"", ""E->DOWNTOWN""]",False,True,True
53028,"There is no B D service in both directions between Norwood-205 St and 145 St in both directions while our crews work to correct a signal malfunction at Tremont Av.

Some northbound B D trains will end at 34 St-Herald Sq and turn southbound for service.",NYCT Subway,01/29/2021 10:19:00 PM,"[""B"", ""D""]","[""B"", ""D""]","[""B"", ""D""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND""]","[""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""B->SOUTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""D->SOUTHBOUND""]","[""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND""]",[],"[""B->SOUTHBOUND"", ""D->SOUTHBOUND""]",False,False,True
20489,"G service is suspended in both directions between Bedford - Nostrand Avs and Church Av in both directions while we conduct an investigation at Bergen St. All Church Av-bound G trains will end at Bedford - Nostrand Avs.

Northbound F trains are running express from Church Av to Jay St - MetroTech.

ALTERNATIVES

For alternate service at southbound between Bergen St and Church Av, take F trains.

For alternate northbound service to/from Fort Hamilton Pkwy, 15 St - Prospect Park, 4 Av - 9 St, Smith - 9 Sts, and Bergen St, transfer to a southbound F train.

Take A/C trains to connect between F service at Jay St - MetroTech and G service at Bedford - Nostrand Avs. To get to A/C service from G stations, walk or take crosstown buses:
-Bedford - Nostrand Avs : Take B44 and B44-SBS service to/from Nostrand Av A/C.
-Classon Av : Take B48 bus service to/from Franklin Av C.
-Clinton - Washington Avs : Take B49 bus service to/from Clinton - Washington Avs C.
-Fulton St : Walk to/from Lafayette Av C.

B38 bus service also connects those stations with Jay St - MetroTech, but it will likely become crowded.",NYCT Subway,07/31/2020 03:01:00 PM,"[""A"", ""C"", ""F"", ""G""]","[""A"", ""C"", ""F"", ""G""]","[""A"", ""C"", ""F"", ""G""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]",[],[],"[""F->NORTHBOUND"", ""F->SOUTHBOUND"", ""G->BOTH_DIRECTIONS"", ""G->PLACE_BOUND""]","[""A->PLACE_BOUND"", ""C->PLACE_BOUND"", ""F->NORTHBOUND"", ""F->SOUTHBOUND"", ""G->BOTH_DIRECTIONS"", ""G->PLACE_BOUND"", ""G->SOUTHBOUND""]","[""F->NORTHBOUND"", ""F->SOUTHBOUND"", ""G->BOTH_DIRECTIONS"", ""G->PLACE_BOUND""]",[],"[""A->PLACE_BOUND"", ""C->PLACE_BOUND"", ""G->SOUTHBOUND""]",False,False,True
41138,"2 and 5 trains are delayed in Brooklyn while we work to correct a switch problem at Flatbush Av-Brooklyn College.
Some southbound 2  trains will end at South Ferry  on the 1 line.
Some southbound 2 trains will run on the 3 line in Brooklyn to New Lots Av.
Some southbound 5 trains will end at Bowling Green.
Some southbound 5 trains will run on the 4 line in Brooklyn to Crown Hts-Utica Av.
Expect delays in 3 and 4 train service while 2 and 5 trains use their tracks.",NYCT Subway,11/20/2020 01:06:00 PM,"[""1"", ""2"", ""3"", ""4"", ""5""]","[""1"", ""2"", ""3"", ""4"", ""5""]","[""1"", ""2"", ""3"", ""4"", ""5""]",[],[],"[""SOUTHBOUND""]","[""PLACE_BOUND""]",[],"[""SOUTHBOUND""]","[""PLACE_BOUND""]","[""1->SOUTHBOUND"", ""2->SOUTHBOUND"", ""3->SOUTHBOUND"", ""4->SOUTHBOUND"", ""5->SOUTHBOUND""]","[""1->SOUTHBOUND"", ""2->PLACE_BOUND"", ""2->SOUTHBOUND"", ""3->SOUTHBOUND"", ""4->SOUTHBOUND"", ""5->PLACE_BOUND"", ""5->SOUTHBOUND""]","[""1->SOUTHBOUND"", ""2->SOUTHBOUND"", ""3->SOUTHBOUND"", ""4->SOUTHBOUND"", ""5->SOUTHBOUND""]",[],"[""2->PLACE_BOUND"", ""5->PLACE_BOUND""]",False,True,True
83147,"There is no 2 3 service between Chambers St and Atlantic Av-Barclays Ctr while FDNY responds to a report of smoke at Clark St. 

2 trains are running on the 5 line in both directions from Nevins St to 149 St-Grand Concourse.

The last stop on southbound 3 trains will be South Ferry on the 1.

The last stop on northbound 3 trains will be Atlantic Av-Barclays Ctr.",NYCT Subway,07/29/2021 10:12:00 PM,"[""2"", ""3"", ""5""]","[""2"", ""3"", ""5""]","[""2"", ""3"", ""5""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS""]","[""PLACE_BOUND""]","[""2->BOTH_DIRECTIONS"", ""3->NORTHBOUND"", ""3->SOUTHBOUND"", ""5->BOTH_DIRECTIONS""]","[""1->SOUTHBOUND"", ""2->PLACE_BOUND"", ""3->NORTHBOUND"", ""3->PLACE_BOUND"", ""3->SOUTHBOUND"", ""5->PLACE_BOUND""]","[""3->NORTHBOUND"", ""3->SOUTHBOUND""]","[""2->BOTH_DIRECTIONS"", ""5->BOTH_DIRECTIONS""]","[""1->SOUTHBOUND"", ""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""5->PLACE_BOUND""]",False,True,True
